Content ID,Content User ID,Reaction User ID,Category,Type.1,Type,Date,Time2,Sentiment,Score,,,,,,
ff883828-a610-492d-8635-8a777eaad25f,ded166ee-173b-4a56-bc6d-464c35709670,92423e9a-4e8c-49bc-be75-c819912696ce,Education,photo,cherish,01/10/2020,01:40:26.000,positive,70,,,,,,
1987b43d-bcb9-4ab0-8634-ef3623928e94,0828c4e1-63ec-4121-aa07-eefd37954bb9,79acce4b-b991-4a68-b762-d496686a4f32,Education,photo,cherish,28/02/2021,17:31:09.000,positive,70,,,,,,
1987b43d-bcb9-4ab0-8634-ef3623928e94,0828c4e1-63ec-4121-aa07-eefd37954bb9,eb74e88c-1bf5-402f-987e-90a5977ae1e3,Education,photo,cherish,28/10/2020,21:22:27.000,positive,70,,,,,,
1987b43d-bcb9-4ab0-8634-ef3623928e94,0828c4e1-63ec-4121-aa07-eefd37954bb9,ddd079a8-00dd-4aab-9551-11961171db16,Education,photo,cherish,05/12/2020,19:27:38.000,positive,70,,,,,,
45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,1932a904-86ba-4438-bb52-b7e6516a4019,54729154-eb5c-413a-8837-887365057910,Education,photo,cherish,13/12/2020,18:09:32.000,positive,70,,,,,,
227a8c57-e5a0-46a8-999d-fcdea42c0905,e69d9ade-20e5-4e31-bc70-5a46556c530f,877ce8ba-564f-4b86-9cdc-94a93d9a7997,Education,photo,cherish,30/10/2020,00:56:40.000,positive,70,,,,,,
19179d57-4950-4a98-87fa-98f824551a6f,69527334-c362-47df-87fc-5e2b5e2605e5,8c9c5ee7-9c8c-4842-bbd1-1d1e51da8164,Education,photo,cherish,25/06/2020,09:34:06.000,positive,70,,,,,,
19179d57-4950-4a98-87fa-98f824551a6f,69527334-c362-47df-87fc-5e2b5e2605e5,766886c9-a63a-4446-bb4a-07d611b3b212,Education,photo,cherish,12/02/2021,19:14:29.000,positive,70,,,,,,
19179d57-4950-4a98-87fa-98f824551a6f,69527334-c362-47df-87fc-5e2b5e2605e5,24789387-968b-425a-8836-14e243cda16c,Education,photo,cherish,18/11/2020,16:05:49.000,positive,70,,,,,,
19179d57-4950-4a98-87fa-98f824551a6f,69527334-c362-47df-87fc-5e2b5e2605e5,427fa55b-7f49-4981-bcd7-59fee8efb512,Education,photo,cherish,27/12/2020,10:01:47.000,positive,70,,,,,,
4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,bf721d00-4fa1-44b1-834f-4730cd51aefa,b76ebf8d-3f04-4e7f-aec8-22575f68d9e2,Education,photo,cherish,24/01/2021,13:02:17.000,positive,70,,,,,,
4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,bf721d00-4fa1-44b1-834f-4730cd51aefa,76a034b7-e163-4735-a15b-b0ff645ca627,Education,photo,cherish,30/09/2020,11:35:06.000,positive,70,,,,,,
4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,bf721d00-4fa1-44b1-834f-4730cd51aefa,a8229d24-f219-4930-a382-24049a8f73bb,Education,photo,cherish,06/09/2020,11:23:36.000,positive,70,,,,,,
e4827a5c-c604-4aad-b7ed-b396b3601b74,85503a94-e733-486e-989e-12ff9b59f2d3,3663e3e6-3d5c-4ed9-a6af-1e680ec5f34b,Education,photo,cherish,28/04/2021,08:32:07.000,positive,70,,,,,,
e4827a5c-c604-4aad-b7ed-b396b3601b74,85503a94-e733-486e-989e-12ff9b59f2d3,95258c36-5b6b-4591-85ee-0c43f503c1d5,Education,photo,cherish,13/12/2020,21:52:31.000,positive,70,,,,,,
1517abf6-67ed-47e1-9b9b-7e79a23a4d22,3663e3e6-3d5c-4ed9-a6af-1e680ec5f34b,e43acf25-fcfb-4dbf-bc8c-ccbe16c329e7,Education,photo,cherish,10/04/2021,20:28:31.000,positive,70,,,,,,
1517abf6-67ed-47e1-9b9b-7e79a23a4d22,3663e3e6-3d5c-4ed9-a6af-1e680ec5f34b,094fbe49-da84-4445-9d28-7fc5f593f5ad,Education,photo,cherish,05/08/2020,14:21:17.000,positive,70,,,,,,
1517abf6-67ed-47e1-9b9b-7e79a23a4d22,3663e3e6-3d5c-4ed9-a6af-1e680ec5f34b,e8849148-1482-4926-9f28-a537630b9ba2,Education,photo,cherish,11/03/2021,02:07:01.000,positive,70,,,,,,
12b89b4e-6770-489a-b7c3-812de3d61f20,8f3d5674-544d-4f70-b4c1-7b9d93371855,11f207c2-0113-47e5-aa9a-df2c7b91ac75,Education,photo,cherish,13/12/2020,23:59:23.000,positive,70,,,,,,
e3bb5693-091c-47de-b4b7-78e28b5fbb98,d1a89d23-7d17-4949-9e1a-637317141f3d,808f5b0d-17e3-44e1-b58e-7f35ebabaff2,Education,photo,cherish,20/02/2021,06:35:02.000,positive,70,,,,,,
e3bb5693-091c-47de-b4b7-78e28b5fbb98,d1a89d23-7d17-4949-9e1a-637317141f3d,5897490a-0aaa-49c9-b63e-0da83088e3e0,Education,photo,cherish,29/12/2020,13:56:22.000,positive,70,,,,,,
1934a201-0590-41af-bf40-5ddd6254d744,fc17ca61-7c66-4ceb-8504-32f58b438b45,f50ac030-3af8-4e07-aacf-dccff353b8f6,Education,photo,cherish,04/05/2021,01:06:10.000,positive,70,,,,,,
1934a201-0590-41af-bf40-5ddd6254d744,fc17ca61-7c66-4ceb-8504-32f58b438b45,e8493c32-7f6f-4e57-a691-cf0df6f015c9,Education,photo,cherish,02/01/2021,02:15:00.000,positive,70,,,,,,
1934a201-0590-41af-bf40-5ddd6254d744,fc17ca61-7c66-4ceb-8504-32f58b438b45,40e643fb-369c-4ecb-beb7-810114f331fa,Education,photo,cherish,10/01/2021,02:17:49.000,positive,70,,,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,e09aa625-3db7-49bd-be09-9aaa0c86a8bf,306662a5-e17a-44a4-bb67-cc858ae1dccd,Education,photo,cherish,11/10/2020,09:38:13.000,positive,70,,,,,,
b3b384bf-3a17-4ccb-ba86-583dede8fe3c,b7fb2028-4cfc-440b-a1b1-4101f12f7abe,b83ae39f-2b80-4925-b5ff-34ddefd7f07c,Education,photo,cherish,07/01/2021,21:30:08.000,positive,70,,,,,,
a03b3048-776e-4925-a52e-f6b1760a1be4,d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,fc17ca61-7c66-4ceb-8504-32f58b438b45,Education,photo,cherish,03/08/2020,11:02:24.000,positive,70,,,,,,
a03b3048-776e-4925-a52e-f6b1760a1be4,d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,b09e3125-2162-443b-bea0-25895b7605bc,Education,photo,cherish,17/06/2021,04:26:54.000,positive,70,,,,,,
a03b3048-776e-4925-a52e-f6b1760a1be4,d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,89572273-761e-46f3-8b99-1689d98aac90,Education,photo,cherish,17/05/2021,21:59:19.000,positive,70,,,,,,
a03b3048-776e-4925-a52e-f6b1760a1be4,d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,7bf3ce80-784e-42a0-b06a-dbbd1e31a9b7,Education,photo,cherish,21/03/2021,22:58:11.000,positive,70,,,,,,
a03b3048-776e-4925-a52e-f6b1760a1be4,d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,9be473d9-cfdf-4954-bae2-09b0555a8ebb,Education,photo,cherish,30/10/2020,03:11:12.000,positive,70,,,,,,
a03b3048-776e-4925-a52e-f6b1760a1be4,d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,7a85fbc6-253f-4552-9f4a-c1a332e14fa5,Education,photo,cherish,22/12/2020,06:02:02.000,positive,70,,,,,,
433607b3-eeb4-48b8-9263-9805c1b89d55,683d880b-3ccf-4f4d-8182-96e7a7a884bd,5ad56e97-58f6-4e66-9b8f-5c16358a9a97,Education,video,intrigued,26/07/2020,08:44:47.000,positive,45,,,,,,
433607b3-eeb4-48b8-9263-9805c1b89d55,683d880b-3ccf-4f4d-8182-96e7a7a884bd,6053d7e5-47da-4156-8b7c-dacf23a0e660,Education,video,intrigued,14/02/2021,13:20:51.000,positive,45,,,,,,
de95cdb1-a85a-40de-8467-892e2d1481af,8abcf667-7be3-439f-97bb-3375a3de366c,ba55c3a8-5ab2-486a-8c90-b972117453bb,Education,video,intrigued,01/10/2020,05:02:49.000,positive,45,,,,,,
de95cdb1-a85a-40de-8467-892e2d1481af,8abcf667-7be3-439f-97bb-3375a3de366c,9b8a3e97-eee6-4de5-ab88-e00d2c0db6b9,Education,video,intrigued,27/06/2020,08:23:53.000,positive,45,,,,,,
de95cdb1-a85a-40de-8467-892e2d1481af,8abcf667-7be3-439f-97bb-3375a3de366c,cb97b0ea-fc93-4597-b391-846710c6fedc,Education,video,intrigued,19/11/2020,10:01:28.000,positive,45,,,,,,
de95cdb1-a85a-40de-8467-892e2d1481af,8abcf667-7be3-439f-97bb-3375a3de366c,69f2735b-eee6-4fc1-a934-b31c20beb780,Education,video,intrigued,01/01/2021,02:54:27.000,positive,45,,,,,,
de95cdb1-a85a-40de-8467-892e2d1481af,8abcf667-7be3-439f-97bb-3375a3de366c,80fc5e28-17ac-4e79-b9df-0d500abbe8b5,Education,video,intrigued,09/07/2020,18:44:12.000,positive,45,,,,,,
8338222c-c31f-40f3-883c-44125f36bae8,e8493c32-7f6f-4e57-a691-cf0df6f015c9,8b49caad-bcc5-43de-bf40-34a66ff8805c,Education,video,intrigued,12/03/2021,07:55:21.000,positive,45,,,,,,
4e659bd8-44b6-41a3-893c-c528474a29c9,e8849148-1482-4926-9f28-a537630b9ba2,c07fd88f-9e7b-47eb-8477-8fcbffb7c5c8,Education,video,intrigued,01/10/2020,11:48:16.000,positive,45,,,,,,
4e659bd8-44b6-41a3-893c-c528474a29c9,e8849148-1482-4926-9f28-a537630b9ba2,248a8f9f-10ac-4786-adfb-d0c3dd4e4b97,Education,video,intrigued,03/09/2020,16:51:04.000,positive,45,,,,,,
4e659bd8-44b6-41a3-893c-c528474a29c9,e8849148-1482-4926-9f28-a537630b9ba2,afab7336-04d3-45fe-8917-0327c56e7435,Education,video,intrigued,12/01/2021,07:10:58.000,positive,45,,,,,,
3a7b85dd-717e-4460-8144-498fdbc9380c,808f5b0d-17e3-44e1-b58e-7f35ebabaff2,a94a7d87-65df-4c21-847a-0e8af6cb5c02,Education,video,intrigued,27/01/2021,11:22:35.000,positive,45,,,,,,
3a7b85dd-717e-4460-8144-498fdbc9380c,808f5b0d-17e3-44e1-b58e-7f35ebabaff2,1ff398e4-6b68-451d-9b00-2d2a565ba22a,Education,video,intrigued,01/08/2020,21:38:30.000,positive,45,,,,,,
3a7b85dd-717e-4460-8144-498fdbc9380c,808f5b0d-17e3-44e1-b58e-7f35ebabaff2,cad2d54d-9555-4dfe-bfcd-7a584895a002,Education,video,intrigued,26/12/2020,00:08:29.000,positive,45,,,,,,
3a7b85dd-717e-4460-8144-498fdbc9380c,808f5b0d-17e3-44e1-b58e-7f35ebabaff2,5b3b843e-7c66-4eac-82b6-8d6f7a19277c,Education,video,intrigued,07/10/2020,16:20:27.000,positive,45,,,,,,
fbd8f70d-d62d-42e8-9508-9f5815ab578c,a559688e-3f10-436f-a25e-8ad553eacb89,a92660de-2154-4694-a86e-88cb81c8ea95,Education,video,intrigued,23/05/2021,14:39:37.000,positive,45,,,,,,
fbd8f70d-d62d-42e8-9508-9f5815ab578c,a559688e-3f10-436f-a25e-8ad553eacb89,941db1b1-270d-47f8-8a96-43f5a7481f03,Education,video,intrigued,21/02/2021,21:28:39.000,positive,45,,,,,,
fbd8f70d-d62d-42e8-9508-9f5815ab578c,a559688e-3f10-436f-a25e-8ad553eacb89,1e571af5-1796-424c-b744-a925897d44a3,Education,video,intrigued,16/11/2020,06:33:26.000,positive,45,,,,,,
fbd8f70d-d62d-42e8-9508-9f5815ab578c,a559688e-3f10-436f-a25e-8ad553eacb89,87026ce7-fd0b-4b57-9126-d4bae2c1ee0e,Education,video,intrigued,14/08/2020,04:20:33.000,positive,45,,,,,,
7f9423ac-89b4-4a9a-9747-76e8dd533e81,3a80467c-0f1f-49ca-b904-1938ea2177a9,4edc3d1a-a7d9-4db6-89c3-f784d9954172,Education,video,intrigued,28/09/2020,21:59:59.000,positive,45,,,,,,
7f9423ac-89b4-4a9a-9747-76e8dd533e81,3a80467c-0f1f-49ca-b904-1938ea2177a9,2dd186bb-7a28-4e80-99c7-f1936afc7b49,Education,video,intrigued,13/12/2020,13:33:35.000,positive,45,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,b1ceae0c-016d-421f-a6f0-488a7857f9f6,a559688e-3f10-436f-a25e-8ad553eacb89,Education,video,intrigued,10/03/2021,21:03:52.000,positive,45,,,,,,
57528f91-7b0d-4120-acaf-82ee87f6df7d,b1ceae0c-016d-421f-a6f0-488a7857f9f6,2019ba88-1967-43e6-9710-b17ade18afb3,Education,video,intrigued,22/02/2021,21:15:51.000,positive,45,,,,,,
6fd589e8-53ab-4345-896a-f428a92fcbe6,561b08d6-1084-4115-933d-db3e60edfd8b,122c3e03-0a96-4d62-9d17-27f8e2b6ba58,Education,video,intrigued,18/10/2020,16:06:40.000,positive,45,,,,,,
8a5dddcf-dda6-4715-a804-10d98cbf8fdc,2c32ac39-926d-4473-801f-5733222ad74f,aa71ef91-252d-4c99-92ad-cf617f09fced,Education,video,intrigued,17/08/2020,15:27:36.000,positive,45,,,,,,
f65dbde9-c8dc-4851-927e-964fa2e0908a,a6f003be-b0fd-4100-b4cc-f568a21b9745,084eb113-0d87-4ae5-891b-2ec7f1e194a8,Education,video,intrigued,09/06/2021,10:13:36.000,positive,45,,,,,,
f65dbde9-c8dc-4851-927e-964fa2e0908a,a6f003be-b0fd-4100-b4cc-f568a21b9745,9ed68c70-13fd-4346-808f-2665943c46d6,Education,video,intrigued,23/06/2020,22:43:10.000,positive,45,,,,,,
f65dbde9-c8dc-4851-927e-964fa2e0908a,a6f003be-b0fd-4100-b4cc-f568a21b9745,a6133f47-5586-434e-8be1-1e7122db1c0e,Education,video,intrigued,11/02/2021,10:16:44.000,positive,45,,,,,,
258bb775-3c35-4eec-90f3-8b75a52e466a,ab9a4d70-3ae4-48d6-b161-c18bd687c3b4,23a48585-f2cf-4a20-8d30-f49361d5625c,Education,photo,intrigued,05/11/2020,11:22:12.000,positive,45,,,,,,
258bb775-3c35-4eec-90f3-8b75a52e466a,ab9a4d70-3ae4-48d6-b161-c18bd687c3b4,392bf6a1-dd73-48a5-9fd9-431749f2a8ef,Education,photo,intrigued,26/02/2021,01:20:51.000,positive,45,,,,,,
258bb775-3c35-4eec-90f3-8b75a52e466a,ab9a4d70-3ae4-48d6-b161-c18bd687c3b4,a710ab29-b72a-42c8-a79b-42e63d4a8bfd,Education,photo,intrigued,15/05/2021,18:50:52.000,positive,45,,,,,,
258bb775-3c35-4eec-90f3-8b75a52e466a,ab9a4d70-3ae4-48d6-b161-c18bd687c3b4,07061727-dc05-4411-ab78-79f95b1869a9,Education,photo,intrigued,29/04/2021,07:54:37.000,positive,45,,,,,,
258bb775-3c35-4eec-90f3-8b75a52e466a,ab9a4d70-3ae4-48d6-b161-c18bd687c3b4,7e263bf1-e036-4cc8-9cb8-9beec89027a3,Education,photo,intrigued,12/06/2021,20:42:51.000,positive,45,,,,,,
c6cbd704-9d4a-4ace-b61e-e5df74ee83af,4fe420fa-a193-4408-bd5d-62a020233609,fc709c94-7491-4753-ad53-dfee49823a2f,Education,photo,intrigued,04/04/2021,11:16:55.000,positive,45,,,,,,
ff883828-a610-492d-8635-8a777eaad25f,ded166ee-173b-4a56-bc6d-464c35709670,83f8edc6-90b1-4f96-a80b-d6aa74103610,Education,photo,intrigued,02/08/2020,01:06:33.000,positive,45,,,,,,
ff883828-a610-492d-8635-8a777eaad25f,ded166ee-173b-4a56-bc6d-464c35709670,92423e9a-4e8c-49bc-be75-c819912696ce,Education,photo,intrigued,21/07/2020,21:44:12.000,positive,45,,,,,,
45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,1932a904-86ba-4438-bb52-b7e6516a4019,47def058-01cc-478f-9830-eaddcccac633,Education,photo,intrigued,24/09/2020,09:08:27.000,positive,45,,,,,,
45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,1932a904-86ba-4438-bb52-b7e6516a4019,1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6,Education,photo,intrigued,01/02/2021,17:33:19.000,positive,45,,,,,,
45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,1932a904-86ba-4438-bb52-b7e6516a4019,9210e8dd-d2a2-4ea7-8cbd-f37e1e8efea5,Education,photo,intrigued,12/07/2020,07:19:47.000,positive,45,,,,,,
45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,1932a904-86ba-4438-bb52-b7e6516a4019,b473e898-b7b0-4a57-959d-484bf4cc4483,Education,photo,intrigued,09/07/2020,15:27:30.000,positive,45,,,,,,
45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,1932a904-86ba-4438-bb52-b7e6516a4019,0c347562-ce55-450b-91ab-0707662b36f5,Education,photo,intrigued,26/08/2020,16:22:17.000,positive,45,,,,,,
227a8c57-e5a0-46a8-999d-fcdea42c0905,e69d9ade-20e5-4e31-bc70-5a46556c530f,47def058-01cc-478f-9830-eaddcccac633,Education,photo,intrigued,17/05/2021,03:44:35.000,positive,45,,,,,,
227a8c57-e5a0-46a8-999d-fcdea42c0905,e69d9ade-20e5-4e31-bc70-5a46556c530f,4c731e48-0377-4d7d-b4c8-b2174b774ed8,Education,photo,intrigued,23/11/2020,03:22:14.000,positive,45,,,,,,
19179d57-4950-4a98-87fa-98f824551a6f,69527334-c362-47df-87fc-5e2b5e2605e5,56e65b5b-e1b4-4f67-b596-e75bf103783b,Education,photo,intrigued,09/04/2021,15:16:37.000,positive,45,,,,,,
19179d57-4950-4a98-87fa-98f824551a6f,69527334-c362-47df-87fc-5e2b5e2605e5,f02267ef-8974-43f5-9a2f-03d2c8ec22ca,Education,photo,intrigued,14/04/2021,00:16:59.000,positive,45,,,,,,
4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,bf721d00-4fa1-44b1-834f-4730cd51aefa,192a526b-4952-4bda-b659-4661dab12716,Education,photo,intrigued,17/04/2021,21:34:38.000,positive,45,,,,,,
4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,bf721d00-4fa1-44b1-834f-4730cd51aefa,1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6,Education,photo,intrigued,12/01/2021,23:27:59.000,positive,45,,,,,,
4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,bf721d00-4fa1-44b1-834f-4730cd51aefa,9d0a0b94-b081-40d7-bf56-6f8f4750dbaf,Education,photo,intrigued,04/04/2021,17:33:54.000,positive,45,,,,,,
e3bb5693-091c-47de-b4b7-78e28b5fbb98,d1a89d23-7d17-4949-9e1a-637317141f3d,b4a6b3ac-b6af-4525-8d59-7afc00ff279d,Education,photo,intrigued,03/02/2021,09:21:17.000,positive,45,,,,,,
8ec8db61-8bea-440b-88ee-f1f593eb4a7f,56b8948a-68bd-425f-b842-eabe6bcfacca,b143cd2b-20b1-4e9c-9bb7-cfb359b33d01,Education,photo,intrigued,26/07/2020,04:49:33.000,positive,45,,,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,e09aa625-3db7-49bd-be09-9aaa0c86a8bf,49f49bcf-17fe-4edd-990d-16c3d1df931b,Education,photo,intrigued,17/08/2020,12:27:20.000,positive,45,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,5b3b843e-7c66-4eac-82b6-8d6f7a19277c,5897490a-0aaa-49c9-b63e-0da83088e3e0,Education,photo,intrigued,24/08/2020,06:38:47.000,positive,45,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,5b3b843e-7c66-4eac-82b6-8d6f7a19277c,f8926cfa-7036-4929-b5db-925c26daea1a,Education,photo,intrigued,23/11/2020,09:58:30.000,positive,45,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,5b3b843e-7c66-4eac-82b6-8d6f7a19277c,d4dc38d4-5c80-428f-95da-b746a275531c,Education,photo,intrigued,19/03/2021,13:28:26.000,positive,45,,,,,,
a55b215b-06c5-4ef3-ac14-7e1569c3ad2e,1e571af5-1796-424c-b744-a925897d44a3,bcdf88dc-2a52-4716-bc24-a1b46040c8ce,Education,GIF,intrigued,25/07/2020,09:08:10.000,positive,45,,,,,,
e4466189-0b96-4cc4-9d7d-d0f27b982548,bbe8f83c-af9c-4dab-b5fa-7925822e450d,8dda1a41-9e57-4944-bd36-18c0ac343b13,Education,GIF,intrigued,04/03/2021,20:03:06.000,positive,45,,,,,,
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,163daa38-8b77-48c9-9af6-37a6c1447ac2,70848bd7-6cd5-4686-b22b-a9afb05541a5,Education,GIF,intrigued,13/05/2021,17:43:42.000,positive,45,,,,,,
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,163daa38-8b77-48c9-9af6-37a6c1447ac2,48bed4d7-0329-472c-96d9-b23a103eb834,Education,GIF,intrigued,12/12/2020,17:56:49.000,positive,45,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,b3a84639-5a4f-4c97-8ea8-2ac49882e27a,d16ed6bf-d35e-463b-92b0-393ee67e220c,Education,GIF,intrigued,08/09/2020,01:34:17.000,positive,45,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,b3a84639-5a4f-4c97-8ea8-2ac49882e27a,b83ae39f-2b80-4925-b5ff-34ddefd7f07c,Education,GIF,intrigued,20/09/2020,13:37:01.000,positive,45,,,,,,
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,b3a84639-5a4f-4c97-8ea8-2ac49882e27a,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,Education,GIF,intrigued,28/04/2021,10:35:04.000,positive,45,,,,,,
b4871080-6bb7-4056-82a9-d8015d7b76e8,5897490a-0aaa-49c9-b63e-0da83088e3e0,48e26178-5cdd-4568-9990-d3bc5937910b,Education,GIF,intrigued,02/01/2021,21:21:01.000,positive,45,,,,,,
bcd3702f-c27e-48ce-889b-63f765f498ef,e32722f4-69b1-4aff-b13b-8928ea08fd6a,18c56602-937e-4ff3-bc6c-43f0b14212ca,Education,GIF,intrigued,19/07/2020,03:59:26.000,positive,45,,,,,,
bcd3702f-c27e-48ce-889b-63f765f498ef,e32722f4-69b1-4aff-b13b-8928ea08fd6a,163daa38-8b77-48c9-9af6-37a6c1447ac2,Education,GIF,intrigued,07/11/2020,00:57:19.000,positive,45,,,,,,
bcd3702f-c27e-48ce-889b-63f765f498ef,e32722f4-69b1-4aff-b13b-8928ea08fd6a,2f112802-2501-45b5-a9d9-470cda6ef23e,Education,GIF,intrigued,13/04/2021,01:46:52.000,positive,45,,,,,,
bcd3702f-c27e-48ce-889b-63f765f498ef,e32722f4-69b1-4aff-b13b-8928ea08fd6a,69fcad9e-45a9-4189-b7e1-96b26c57c542,Education,GIF,intrigued,26/12/2020,18:38:48.000,positive,45,,,,,,
fc462e49-0f19-4601-9f92-a31c9542887c,0a1cde57-79ab-4c61-b664-1d3b290b43cf,9664d628-9163-4aae-94e0-311f3bdb2f11,Education,GIF,intrigued,02/03/2021,14:23:01.000,positive,45,,,,,,
fc462e49-0f19-4601-9f92-a31c9542887c,0a1cde57-79ab-4c61-b664-1d3b290b43cf,e32722f4-69b1-4aff-b13b-8928ea08fd6a,Education,GIF,intrigued,11/01/2021,01:17:54.000,positive,45,,,,,,
2c043e74-63e2-472b-a31a-6ea060febfc1,7be6e8bc-39b0-4035-ac93-1df8fd7e1928,2941011b-f214-4430-8a14-e791ed0805bb,Education,GIF,intrigued,10/12/2020,09:01:44.000,positive,45,,,,,,
f08bdab2-b888-484e-8fd9-919e6ed86c12,3956593b-7739-426a-b7a5-e841c95a5df9,6fb7ead6-71f3-4f57-94bd-18111fbc5e1a,Education,audio,intrigued,27/11/2020,14:14:50.000,positive,45,,,,,,
58059956-4cde-4671-9baf-904851731540,1582dac6-ebec-43ed-a34a-1a202ca72627,ce9b41f4-625e-4868-83d1-6b53767a8af5,Education,audio,intrigued,28/09/2020,14:45:46.000,positive,45,,,,,,
062cbf2f-fc22-4357-8890-63e7f13fcd37,f9ecf6a2-8402-43b3-bf22-8cd54394ea02,3efc3621-873a-4b80-a0cb-27e531d600be,Education,audio,intrigued,22/10/2020,10:01:48.000,positive,45,,,,,,
062cbf2f-fc22-4357-8890-63e7f13fcd37,f9ecf6a2-8402-43b3-bf22-8cd54394ea02,5d04455b-a95e-40d8-bcd4-8c485777c47f,Education,audio,intrigued,27/08/2020,20:10:16.000,positive,45,,,,,,
062cbf2f-fc22-4357-8890-63e7f13fcd37,f9ecf6a2-8402-43b3-bf22-8cd54394ea02,0a1cde57-79ab-4c61-b664-1d3b290b43cf,Education,audio,intrigued,27/04/2021,00:00:42.000,positive,45,,,,,,
3af75639-bdaf-4461-b630-d212e7fb4f30,11f207c2-0113-47e5-aa9a-df2c7b91ac75,b0c22f82-b882-4394-bf27-6dfadf26e5c2,Education,audio,intrigued,17/08/2020,23:09:30.000,positive,45,,,,,,
3af75639-bdaf-4461-b630-d212e7fb4f30,11f207c2-0113-47e5-aa9a-df2c7b91ac75,acbac577-54c9-4476-af3c-a3241a3f4a19,Education,audio,intrigued,21/11/2020,07:09:23.000,positive,45,,,,,,
3af75639-bdaf-4461-b630-d212e7fb4f30,11f207c2-0113-47e5-aa9a-df2c7b91ac75,d81dc9d9-a614-40f1-9dd4-7a4a05bac243,Education,audio,intrigued,24/12/2020,21:03:48.000,positive,45,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,a710ab29-b72a-42c8-a79b-42e63d4a8bfd,eff1e86a-8ede-4a41-818b-9442e3181ee3,Education,audio,intrigued,07/05/2021,08:36:12.000,positive,45,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,a710ab29-b72a-42c8-a79b-42e63d4a8bfd,9210e8dd-d2a2-4ea7-8cbd-f37e1e8efea5,Education,audio,intrigued,30/07/2020,03:59:18.000,positive,45,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,a710ab29-b72a-42c8-a79b-42e63d4a8bfd,55380131-13c6-4a5c-8826-ead0ea8895cc,Education,audio,intrigued,24/12/2020,04:07:48.000,positive,45,,,,,,
1c6be4a3-85ae-48da-81ff-44262690af51,a710ab29-b72a-42c8-a79b-42e63d4a8bfd,49f49bcf-17fe-4edd-990d-16c3d1df931b,Education,audio,intrigued,14/05/2021,18:47:30.000,positive,45,,,,,,
e57d3bd7-da38-492d-a87d-3a643f61fd9c,23cc47ff-e5cd-4915-828d-258aefce5a14,6fd58dea-315a-4ab2-8023-424a6ff455cd,Education,audio,intrigued,11/03/2021,11:17:35.000,positive,45,,,,,,
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,561b08d6-1084-4115-933d-db3e60edfd8b,ac4e6ee0-d1bd-4e6b-9355-7567b3e3ec5e,Education,audio,intrigued,20/03/2021,20:58:34.000,positive,45,,,,,,
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,ef56931b-540b-4166-9090-73ae48ac8d97,7719b807-bf22-4b36-8f69-44d9a87d239b,Education,audio,intrigued,01/12/2020,09:03:14.000,positive,45,,,,,,
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,ef56931b-540b-4166-9090-73ae48ac8d97,f62c96d8-5b1e-45c6-8a65-b36a9387827d,Education,audio,intrigued,25/08/2020,21:29:27.000,positive,45,,,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,19fa2bc2-96ab-45b6-99de-1995c2bee330,f02267ef-8974-43f5-9a2f-03d2c8ec22ca,Education,audio,intrigued,24/10/2020,04:43:11.000,positive,45,,,,,,
